0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.89286,0.75,0.41071,0.71429,0.64286,0.55357,0.66071,0.85714,0.98214,0.9,0.9,0.9,0.9,0.9,0.9,0.9
0.9,0.9,0.9,0.9,0.94643,0.82143,0.78571,0.55357,0.76786,0.64286,0.625,0.76786,0.58929,0.55357,0.625,0.67857,0.58929,0.75,0.91071,0.96429,0.96429,0.9,0.9,0.9
0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.42857,0.375,0.76786,0.78571,0.78571,0.71429,0.39286,0.46429,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
0.9,0.9,0.9,0.9,0.85714,0.75,0.33929,0.21429,0.30357,0.28571,0.48214,0.75,0.71429,0.60714,0.55357,0.35714,0.21429,0.35714,0.51786,0.67857,0.94643,0.9,0.9,0.9
0.9,0.9,0.9,0.98214,0.96429,0.78571,0.76786,0.5,0.625,0.58929,0.625,0.80357,0.78571,0.73214,0.69643,0.58929,0.42857,0.55357,0.69643,0.80357,0.9,0.9,0.9,0.9
0.9,0.9,0.9,0.94643,0.92857,0.69643,0.71429,0.5,0.41071,0.42857,0.44643,0.58929,0.625,0.60714,0.53571,0.51786,0.26786,0.48214,0.51786,0.67857,0.89286,0.9,0.9,0.9
0.9,0.9,0.9,0.9,0.9,0.94643,0.76786,0.17857,0.26786,0.39286,0.875,0.875,0.875,0.83929,0.80357,0.57143,0.35714,0.58929,0.85714,0.9,0.9,0.9,0.9,0.9
0.9,0.9,0.9,0.9,0.96429,0.89286,0.73214,0.17857,0.26786,0.26786,0.48214,0.78571,0.82143,0.76786,0.67857,0.375,0.32143,0.5,0.80357,0.92857,0.9,0.9,0.9,0.9
0.9,0.9,0.9,0.98214,0.98214,0.92857,0.89286,0.75,0.57143,0.625,0.51786,0.75,0.78571,0.91071,0.875,0.82143,0.58929,0.67857,0.53571,0.82143,0.91071,0.9,0.9,0.9
0.9,0.9,0.9,0.98214,0.96429,0.91071,0.89286,0.71429,0.53571,0.5,0.42857,0.66071,0.64286,0.83929,0.75,0.66071,0.46429,0.57143,0.55357,0.80357,0.91071,0.9,0.9,0.9
0.9,0.9,0.9,0.98214,0.96429,0.91071,0.26786,0.17857,0.26786,0.85714,0.89286,0.875,0.875,0.82143,0.82143,0.71429,0.42857,0.42857,0.51786,0.71429,0.92857,0.9,0.9,0.9
0.9,0.9,0.9,0.98214,0.96429,0.91071,0.26786,0.17857,0.26786,0.26786,0.53571,0.85714,0.83929,0.78571,0.64286,0.375,0.26786,0.41071,0.51786,0.71429,0.92857,0.9,0.9,0.9
0.9,0.9,0.9,0.9,0.98214,0.94643,0.92857,0.76786,0.53571,0.60714,0.48214,0.69643,0.78571,0.85714,0.80357,0.75,0.44643,0.53571,0.5,0.80357,0.96429,0.9,0.9,0.9
0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.58929,0.26786,0.26786,0.42857,0.66071,0.66071,0.39286,0.26786,0.32143,0.67857,0.9,0.9,0.9,0.9,0.9,0.9,0.9
0.9,0.9,0.9,0.98214,0.98214,0.89286,0.85714,0.625,0.42857,0.33929,0.32143,0.64286,0.58929,0.82143,0.75,0.64286,0.33929,0.42857,0.44643,0.64286,0.875,0.9,0.9,0.9
0.9,0.9,0.9,0.98214,0.96429,0.91071,0.26786,0.17857,0.26786,0.85714,0.89286,0.875,0.875,0.82143,0.82143,0.71429,0.42857,0.42857,0.51786,0.71429,0.92857,0.9,0.9,0.9
0.9,0.9,0.9,0.98214,0.96429,0.91071,0.26786,0.17857,0.26786,0.26786,0.53571,0.85714,0.83929,0.78571,0.64286,0.375,0.26786,0.41071,0.51786,0.71429,0.92857,0.9,0.9,0.9
0.9,0.9,0.9,0.9,0.98214,0.94643,0.92857,0.76786,0.53571,0.60714,0.48214,0.69643,0.78571,0.85714,0.80357,0.75,0.44643,0.53571,0.5,0.80357,0.96429,0.9,0.9,0.9
0.9,0.9,0.9,0.98214,0.98214,0.89286,0.85714,0.625,0.42857,0.33929,0.32143,0.64286,0.58929,0.82143,0.75,0.64286,0.33929,0.42857,0.44643,0.64286,0.875,0.9,0.9,0.9
0.9,0.9,0.9,0.9,0.9,0.96429,0.89286,0.53571,0.26786,0.39286,0.85714,0.85714,0.85714,0.83929,0.76786,0.60714,0.46429,0.51786,0.82143,0.94643,0.9,0.9,0.9,0.9
0.9,0.9,0.9,0.9,0.9,0.92857,0.85714,0.53571,0.28571,0.28571,0.5,0.80357,0.75,0.69643,0.625,0.42857,0.28571,0.5,0.83929,0.9,0.9,0.9,0.9,0.9
0.9,0.9,0.9,0.9,0.96429,0.94643,0.91071,0.78571,0.60714,0.67857,0.51786,0.71429,0.78571,0.85714,0.82143,0.78571,0.48214,0.64286,0.51786,0.80357,0.91071,0.9,0.9,0.9
0.9,0.9,0.9,0.98214,0.96429,0.91071,0.91071,0.76786,0.53571,0.55357,0.375,0.625,0.625,0.78571,0.73214,0.66071,0.39286,0.48214,0.48214,0.78571,0.89286,0.9,0.9,0.9
0.9,0.9,0.9,0.9,0.9,0.42857,0.26786,0.42857,0.73214,0.73214,0.75,0.73214,0.73214,0.71429,0.69643,0.55357,0.375,0.51786,0.82143,0.9,0.9,0.9,0.9,0.9
0.9,0.9,0.9,0.9,0.9,0.98214,0.91071,0.76786,0.64286,0.75,0.58929,0.67857,0.69643,0.53571,0.69643,0.69643,0.69643,0.85714,0.92857,0.9,0.9,0.9,0.9,0.9
0.9,0.9,0.9,0.9,0.58929,0.26786,0.26786,0.17857,0.57143,0.64286,0.64286,0.64286,0.64286,0.625,0.57143,0.375,0.23214,0.42857,0.64286,0.83929,0.9,0.9,0.9,0.9
0.9,0.9,0.9,0.9,0.9,0.71429,0.66071,0.21429,0.53571,0.60714,0.75,0.73214,0.73214,0.75,0.69643,0.67857,0.58929,0.42857,0.46429,0.75,0.9,0.9,0.9,0.9
0.9,0.9,0.9,0.9,0.83929,0.51786,0.44643,0.17857,0.375,0.44643,0.64286,0.64286,0.64286,0.64286,0.60714,0.55357,0.26786,0.35714,0.41071,0.53571,0.98214,0.9,0.9,0.9
0.9,0.9,0.9,0.83929,0.17857,0.26786,0.26786,0.17857,0.26786,0.5,0.53571,0.51786,0.51786,0.46429,0.33929,0.28571,0.19643,0.375,0.48214,0.66071,0.92857,0.9,0.9,0.9
0.9,0.9,0.9,0.83929,0.17857,0.26786,0.26786,0.17857,0.26786,0.5,0.53571,0.51786,0.51786,0.46429,0.33929,0.28571,0.19643,0.375,0.48214,0.66071,0.92857,0.9,0.9,0.9
0.9,0.9,0.9,0.96429,0.85714,0.64286,0.69643,0.30357,0.39286,0.42857,0.44643,0.55357,0.60714,0.58929,0.51786,0.5,0.30357,0.51786,0.55357,0.73214,0.91071,0.9,0.9,0.9
0.9,0.9,0.9,0.96429,0.85714,0.64286,0.69643,0.30357,0.39286,0.42857,0.44643,0.55357,0.60714,0.58929,0.51786,0.5,0.30357,0.51786,0.55357,0.73214,0.91071,0.9,0.9,0.9
0.9,0.9,0.9,0.9,0.9,0.9,0.83929,0.17857,0.60714,0.73214,0.75,0.73214,0.73214,0.69643,0.625,0.46429,0.51786,0.83929,0.9,0.9,0.9,0.9,0.9,0.9
0.9,0.9,0.9,0.9,0.9,0.9,0.26786,0.17857,0.26786,0.60714,0.625,0.625,0.60714,0.58929,0.44643,0.32143,0.375,0.69643,0.9,0.9,0.9,0.9,0.9,0.9
0.9,0.9,0.9,0.9,0.9,0.98214,0.85714,0.46429,0.39286,0.5,0.75,0.73214,0.73214,0.73214,0.67857,0.64286,0.33929,0.60714,0.98214,0.9,0.9,0.9,0.9,0.9
0.9,0.9,0.9,0.9,0.9,0.91071,0.83929,0.625,0.48214,0.57143,0.44643,0.57143,0.58929,0.46429,0.51786,0.51786,0.66071,0.80357,0.82143,0.9,0.9,0.9,0.9,0.9
0.9,0.9,0.9,0.9,0.9,0.85714,0.73214,0.21429,0.26786,0.41071,0.55357,0.60714,0.58929,0.58929,0.55357,0.41071,0.23214,0.48214,0.76786,0.9,0.9,0.9,0.9,0.9
0.9,0.9,0.9,0.9,0.9,0.42857,0.26786,0.42857,0.73214,0.73214,0.75,0.73214,0.73214,0.71429,0.69643,0.55357,0.375,0.51786,0.82143,0.9,0.9,0.9,0.9,0.9
0.9,0.9,0.9,0.9,0.58929,0.26786,0.26786,0.17857,0.57143,0.64286,0.64286,0.64286,0.64286,0.625,0.57143,0.375,0.23214,0.42857,0.64286,0.83929,0.9,0.9,0.9,0.9
0.9,0.9,0.9,0.9,0.9,0.71429,0.66071,0.21429,0.53571,0.60714,0.75,0.73214,0.73214,0.75,0.69643,0.67857,0.58929,0.42857,0.46429,0.75,0.9,0.9,0.9,0.9
0.9,0.9,0.9,0.9,0.83929,0.51786,0.44643,0.17857,0.375,0.44643,0.64286,0.64286,0.64286,0.64286,0.60714,0.55357,0.26786,0.35714,0.41071,0.53571,0.98214,0.9,0.9,0.9
0.9,0.9,0.9,0.9,0.9,0.42857,0.26786,0.44643,0.71429,0.71429,0.71429,0.71429,0.71429,0.69643,0.67857,0.55357,0.375,0.53571,0.85714,0.9,0.9,0.9,0.9,0.9
0.9,0.9,0.9,0.9,0.9,0.42857,0.26786,0.17857,0.625,0.71429,0.71429,0.71429,0.69643,0.64286,0.58929,0.41071,0.28571,0.53571,0.83929,0.9,0.9,0.9,0.9,0.9
0.9,0.9,0.9,0.96429,0.875,0.60714,0.69643,0.46429,0.58929,0.5,0.69643,0.71429,0.71429,0.71429,0.69643,0.67857,0.48214,0.57143,0.5,0.78571,0.92857,0.9,0.9,0.9
0.9,0.9,0.9,0.96429,0.875,0.60714,0.69643,0.33929,0.57143,0.46429,0.58929,0.71429,0.69643,0.69643,0.66071,0.66071,0.39286,0.5,0.44643,0.69643,0.875,0.9,0.9,0.9
0.9,0.9,0.9,0.9,0.9,0.42857,0.26786,0.46429,0.73214,0.73214,0.75,0.73214,0.73214,0.71429,0.69643,0.55357,0.39286,0.53571,0.85714,0.9,0.9,0.9,0.9,0.9
0.9,0.9,0.9,0.9,0.9,0.42857,0.26786,0.17857,0.26786,0.32143,0.57143,0.55357,0.48214,0.32143,0.30357,0.33929,0.35714,0.66071,0.83929,0.9,0.9,0.9,0.9,0.9
0.9,0.9,0.9,0.9,0.58929,0.26786,0.26786,0.17857,0.57143,0.64286,0.64286,0.64286,0.64286,0.625,0.57143,0.375,0.23214,0.42857,0.64286,0.83929,0.9,0.9,0.9,0.9
0.9,0.9,0.9,0.9,0.9,0.71429,0.66071,0.21429,0.53571,0.625,0.75,0.73214,0.73214,0.75,0.69643,0.69643,0.5,0.41071,0.51786,0.83929,0.9,0.9,0.9,0.9
0.9,0.9,0.9,0.9,0.83929,0.51786,0.44643,0.17857,0.375,0.44643,0.64286,0.64286,0.64286,0.64286,0.60714,0.55357,0.26786,0.35714,0.41071,0.53571,0.98214,0.9,0.9,0.9
0.9,0.9,0.9,0.98214,0.96429,0.91071,0.69643,0.17857,0.26786,0.41071,0.94643,0.94643,0.92857,0.89286,0.83929,0.58929,0.48214,0.44643,0.625,0.69643,0.91071,0.9,0.9,0.9
0.9,0.9,0.9,0.98214,0.94643,0.91071,0.64286,0.17857,0.26786,0.41071,0.85714,0.91071,0.89286,0.83929,0.78571,0.46429,0.35714,0.33929,0.58929,0.69643,0.91071,0.9,0.9,0.9
0.9,0.9,0.9,0.9,0.9,0.94643,0.92857,0.80357,0.60714,0.67857,0.48214,0.78571,0.75,0.94643,0.91071,0.89286,0.69643,0.57143,0.46429,0.58929,0.89286,0.9,0.9,0.9
0.9,0.9,0.9,0.9,0.98214,0.94643,0.91071,0.76786,0.58929,0.57143,0.39286,0.69643,0.67857,0.89286,0.83929,0.80357,0.5,0.42857,0.48214,0.64286,0.89286,0.9,0.9,0.9
0.9,0.9,0.9,0.9,0.98214,0.94643,0.76786,0.17857,0.75,0.92857,0.92857,0.92857,0.92857,0.92857,0.91071,0.83929,0.75,0.625,0.66071,0.80357,0.98214,0.9,0.9,0.9
0.9,0.9,0.9,0.98214,0.94643,0.89286,0.73214,0.17857,0.26786,0.85714,0.85714,0.85714,0.85714,0.85714,0.83929,0.73214,0.58929,0.51786,0.51786,0.67857,0.92857,0.9,0.9,0.9
0.9,0.9,0.9,0.98214,0.98214,0.91071,0.89286,0.71429,0.73214,0.69643,0.67857,0.85714,0.875,0.89286,0.89286,0.85714,0.76786,0.66071,0.73214,0.69643,0.89286,0.9,0.9,0.9
0.9,0.9,0.9,0.9,0.9,0.42857,0.26786,0.17857,0.26786,0.32143,0.57143,0.55357,0.48214,0.32143,0.30357,0.33929,0.35714,0.66071,0.83929,0.9,0.9,0.9,0.9,0.9
0.9,0.9,0.9,0.98214,0.98214,0.91071,0.89286,0.69643,0.64286,0.625,0.64286,0.82143,0.83929,0.85714,0.83929,0.82143,0.64286,0.66071,0.57143,0.76786,0.89286,0.9,0.9,0.9
0.9,0.9,0.9,0.9,0.9,0.9,0.94643,0.57143,0.26786,0.83929,0.92857,0.92857,0.92857,0.85714,0.82143,0.64286,0.55357,0.75,0.9,0.9,0.9,0.9,0.9,0.9
0.9,0.9,0.9,0.9,0.9,0.9,0.89286,0.55357,0.26786,0.39286,0.85714,0.85714,0.85714,0.76786,0.69643,0.5,0.39286,0.69643,0.9,0.9,0.9,0.9,0.9,0.9
0.9,0.9,0.9,0.9,0.98214,0.94643,0.91071,0.76786,0.69643,0.76786,0.64286,0.78571,0.82143,0.91071,0.83929,0.82143,0.55357,0.76786,0.67857,0.91071,0.9,0.9,0.9,0.9
0.9,0.9,0.9,0.9,0.96429,0.91071,0.875,0.71429,0.58929,0.66071,0.51786,0.71429,0.73214,0.83929,0.76786,0.71429,0.46429,0.64286,0.64286,0.83929,0.9,0.9,0.9,0.9
0.9,0.9,0.9,0.9,0.9,0.42857,0.26786,0.42857,0.73214,0.73214,0.75,0.73214,0.73214,0.71429,0.69643,0.55357,0.375,0.51786,0.82143,1,0.9,0.9,0.9,0.9
0.9,0.9,0.9,0.9,0.58929,0.26786,0.26786,0.17857,0.57143,0.64286,0.64286,0.64286,0.64286,0.625,0.57143,0.375,0.23214,0.42857,0.64286,0.83929,0.9,0.9,0.9,0.9
0.9,0.9,0.9,0.9,0.9,0.71429,0.66071,0.21429,0.53571,0.60714,0.75,0.73214,0.73214,0.75,0.69643,0.67857,0.58929,0.42857,0.46429,0.75,0.9,0.9,0.9,0.9
0.9,0.9,0.9,0.9,0.83929,0.51786,0.44643,0.17857,0.375,0.44643,0.64286,0.64286,0.64286,0.64286,0.60714,0.55357,0.26786,0.35714,0.41071,0.53571,0.98214,0.9,0.9,0.9
0.9,0.9,0.9,0.9,0.9,0.94643,0.78571,0.28571,0.26786,0.39286,0.91071,0.92857,0.91071,0.875,0.83929,0.71429,0.44643,0.44643,0.69643,0.875,0.9,0.9,0.9,0.9
0.9,0.9,0.9,0.9,0.92857,0.67857,0.73214,0.41071,0.35714,0.28571,0.32143,0.44643,0.46429,0.53571,0.44643,0.35714,0.21429,0.41071,0.42857,0.66071,0.92857,0.9,0.9,0.9
0.9,0.9,0.9,0.9,0.98214,0.94643,0.76786,0.19643,0.28571,0.26786,0.51786,0.85714,0.85714,0.80357,0.71429,0.42857,0.30357,0.44643,0.66071,0.82143,0.96429,0.9,0.9,0.9
0.9,0.9,0.9,0.9,0.92857,0.67857,0.73214,0.41071,0.35714,0.28571,0.32143,0.44643,0.46429,0.53571,0.44643,0.35714,0.21429,0.41071,0.42857,0.66071,0.92857,0.9,0.9,0.9
0.9,0.9,0.9,0.9,0.92857,0.83929,0.35714,0.21429,0.32143,0.82143,0.80357,0.78571,0.80357,0.76786,0.73214,0.42857,0.30357,0.51786,0.80357,0.94643,0.94643,0.9,0.9,0.9
